"exclusion","num_people","num_trials","order","row_number"
"participant_outlier_data",157,14444,1,3330
"trial_external",157,14010,2,3330
"participant_outlier_fixed",157,14010,3,3330
"stimuli_outlier_data",157,14010,4,3330
"final",157,14010,5,3330
"trial_outlier_fixed",160,14652,1,3331
"trial_external",160,14212,2,3331
"participant_outlier_fixed",158,14059,3,3331
"stimuli_outlier_data",158,14059,4,3331
"final",158,14059,5,3331
"trial_outlier_data",160,14333,1,3332
"trial_external",160,13903,2,3332
"participant_outlier_fixed",152,13319,3,3332
"stimuli_outlier_data",152,13319,4,3332
"final",152,13319,5,3332
"stimuli_external",160,14278,1,3333
"trial_external",160,13849,2,3333
"participant_outlier_fixed",159,13772,3,3333
"stimuli_outlier_data",159,13772,4,3333
"final",159,13772,5,3333
"stimuli_outlier_fixed",160,14720,1,3334
"trial_external",160,14278,2,3334
"participant_outlier_fixed",160,14278,3,3334
"stimuli_outlier_data",160,14278,4,3334
"final",160,14278,5,3334
"participant_external",155,14260,1,3335
"trial_outlier_fixed",155,14192,2,3335
"participant_outlier_fixed",154,14113,3,3335
"stimuli_outlier_data",154,14113,4,3335
"final",154,14113,5,3335
"participant_outlier_data",157,14444,1,3336
"trial_outlier_fixed",157,14379,2,3336
"participant_outlier_fixed",156,14300,3,3336
"stimuli_outlier_data",156,14300,4,3336
"final",156,14300,5,3336
"trial_external",160,14278,1,3337
"trial_outlier_fixed",160,14213,2,3337
"participant_outlier_fixed",158,14055,3,3337
"stimuli_outlier_data",158,14055,4,3337
"final",158,14055,5,3337
"trial_outlier_data",160,14333,1,3338
"trial_outlier_fixed",160,14265,2,3338
"participant_outlier_fixed",154,13820,3,3338
"stimuli_outlier_data",154,13820,4,3338
"final",154,13820,5,3338
"stimuli_external",160,14278,1,3339
"trial_outlier_fixed",160,14214,2,3339
"participant_outlier_fixed",159,14137,3,3339
"stimuli_outlier_data",159,14137,4,3339
"final",159,14137,5,3339
"stimuli_outlier_fixed",160,14720,1,3340
"trial_outlier_fixed",160,14652,2,3340
"participant_outlier_fixed",159,14573,3,3340
"stimuli_outlier_data",159,14573,4,3340
"final",159,14573,5,3340
"participant_external",155,14260,1,3341
"trial_outlier_data",155,13887,2,3341
"participant_outlier_fixed",150,13520,3,3341
"stimuli_outlier_data",150,13520,4,3341
"final",150,13520,5,3341
"participant_outlier_data",157,14444,1,3342
"trial_outlier_data",157,14054,2,3342
"participant_outlier_fixed",153,13762,3,3342
"stimuli_outlier_data",153,13762,4,3342
"final",153,13762,5,3342
"trial_external",160,14278,1,3343
"trial_outlier_data",160,13895,2,3343
"participant_outlier_fixed",151,13232,3,3343
"stimuli_outlier_data",151,13232,4,3343
"final",151,13232,5,3343
"trial_outlier_fixed",160,14652,1,3344
"trial_outlier_data",160,14265,2,3344
"participant_outlier_fixed",154,13820,3,3344
"stimuli_outlier_data",154,13820,4,3344
"final",154,13820,5,3344
"stimuli_external",160,14278,1,3345
"trial_outlier_data",160,13904,2,3345
"participant_outlier_fixed",151,13239,3,3345
"stimuli_outlier_data",151,13239,4,3345
"final",151,13239,5,3345
"stimuli_outlier_fixed",160,14720,1,3346
"trial_outlier_data",160,14333,2,3346
"participant_outlier_fixed",155,13967,3,3346
"stimuli_outlier_data",155,13967,4,3346
"final",155,13967,5,3346
"participant_external",155,14260,1,3347
"stimuli_external",155,13832,2,3347
"participant_outlier_fixed",155,13832,3,3347
"stimuli_outlier_data",155,13832,4,3347
"final",155,13832,5,3347
"participant_outlier_data",157,14444,1,3348
"stimuli_external",157,14010,2,3348
"participant_outlier_fixed",157,14010,3,3348
"stimuli_outlier_data",157,14010,4,3348
"final",157,14010,5,3348
"trial_external",160,14278,1,3349
"stimuli_external",160,13849,2,3349
"participant_outlier_fixed",160,13849,3,3349
"stimuli_outlier_data",160,13849,4,3349
"final",160,13849,5,3349
"trial_outlier_fixed",160,14652,1,3350
"stimuli_external",160,14212,2,3350
"participant_outlier_fixed",158,14055,3,3350
"stimuli_outlier_data",158,14055,4,3350
"final",158,14055,5,3350
"trial_outlier_data",160,14333,1,3351
"stimuli_external",160,13903,2,3351
"participant_outlier_fixed",151,13242,3,3351
"stimuli_outlier_data",151,13242,4,3351
"final",151,13242,5,3351
"stimuli_outlier_fixed",160,14720,1,3352
"stimuli_external",160,14278,2,3352
"participant_outlier_fixed",160,14278,3,3352
"stimuli_outlier_data",160,14278,4,3352
"final",160,14278,5,3352
"participant_external",155,14260,1,3353
"stimuli_outlier_fixed",155,14260,2,3353
"participant_outlier_fixed",155,14260,3,3353
"stimuli_outlier_data",155,14260,4,3353
"final",155,14260,5,3353
"participant_outlier_data",157,14444,1,3354
"stimuli_outlier_fixed",157,14444,2,3354
"participant_outlier_fixed",157,14444,3,3354
"stimuli_outlier_data",157,14444,4,3354
"final",157,14444,5,3354
"trial_external",160,14278,1,3355
"stimuli_outlier_fixed",160,14278,2,3355
"participant_outlier_fixed",160,14278,3,3355
"stimuli_outlier_data",160,14278,4,3355
"final",160,14278,5,3355
"trial_outlier_fixed",160,14652,1,3356
"stimuli_outlier_fixed",160,14652,2,3356
"participant_outlier_fixed",159,14573,3,3356
"stimuli_outlier_data",159,14573,4,3356
"final",159,14573,5,3356
"trial_outlier_data",160,14333,1,3357
"stimuli_outlier_fixed",160,14333,2,3357
"participant_outlier_fixed",155,13967,3,3357
"stimuli_outlier_data",155,13967,4,3357
"final",155,13967,5,3357
"stimuli_external",160,14278,1,3358
"stimuli_outlier_fixed",160,14278,2,3358
"participant_outlier_fixed",160,14278,3,3358
"stimuli_outlier_data",160,14278,4,3358
"final",160,14278,5,3358
"participant_outlier_fixed",160,14720,1,3359
"participant_external",155,14260,2,3359
"participant_outlier_data",152,13984,3,3359
"stimuli_outlier_data",152,13984,4,3359
"final",152,13984,5,3359
"trial_external",160,14278,1,3360
"participant_external",155,13832,2,3360
"participant_outlier_data",152,13560,3,3360
"stimuli_outlier_data",152,13560,4,3360
"final",152,13560,5,3360
"trial_outlier_fixed",160,14652,1,3361
"participant_external",155,14199,2,3361
"participant_outlier_data",152,13926,3,3361
"stimuli_outlier_data",152,13926,4,3361
"final",152,13926,5,3361
"trial_outlier_data",160,14333,1,3362
"participant_external",155,13882,2,3362
"participant_outlier_data",152,13636,3,3362
"stimuli_outlier_data",152,13636,4,3362
"final",152,13636,5,3362
"stimuli_external",160,14278,1,3363
"participant_external",155,13834,2,3363
"participant_outlier_data",153,13659,3,3363
"stimuli_outlier_data",153,13659,4,3363
"final",153,13659,5,3363
"stimuli_outlier_fixed",160,14720,1,3364
"participant_external",155,14260,2,3364
"participant_outlier_data",152,13984,3,3364
"stimuli_outlier_data",152,13984,4,3364
"final",152,13984,5,3364
"participant_external",155,14260,1,3365
"participant_outlier_fixed",155,14260,2,3365
"participant_outlier_data",152,13984,3,3365
"stimuli_outlier_data",152,13984,4,3365
"final",152,13984,5,3365
"trial_external",160,14278,1,3366
"participant_outlier_fixed",160,14278,2,3366
"participant_outlier_data",158,14098,3,3366
"stimuli_outlier_data",158,14098,4,3366
"final",158,14098,5,3366
"trial_outlier_fixed",160,14652,1,3367
"participant_outlier_fixed",159,14573,2,3367
"participant_outlier_data",156,14300,3,3367
"stimuli_outlier_data",156,14300,4,3367
"final",156,14300,5,3367
"trial_outlier_data",160,14333,1,3368
"participant_outlier_fixed",155,13967,2,3368
"participant_outlier_data",153,13789,3,3368
"stimuli_outlier_data",153,13789,4,3368
"final",153,13789,5,3368
"stimuli_external",160,14278,1,3369
"participant_outlier_fixed",160,14278,2,3369
"participant_outlier_data",157,14011,3,3369
"stimuli_outlier_data",157,14011,4,3369
"final",157,14011,5,3369
"stimuli_outlier_fixed",160,14720,1,3370
"participant_outlier_fixed",160,14720,2,3370
"participant_outlier_data",157,14444,3,3370
"stimuli_outlier_data",157,14444,4,3370
"final",157,14444,5,3370
"participant_external",155,14260,1,3371
"trial_external",155,13832,2,3371
"participant_outlier_data",152,13572,3,3371
"stimuli_outlier_data",152,13572,4,3371
"final",152,13572,5,3371
"participant_outlier_fixed",160,14720,1,3372
"trial_external",160,14278,2,3372
"participant_outlier_data",158,14094,3,3372
"stimuli_outlier_data",158,14094,4,3372
"final",158,14094,5,3372
"trial_outlier_fixed",160,14652,1,3373
"trial_external",160,14212,2,3373
"participant_outlier_data",157,13947,3,3373
"stimuli_outlier_data",157,13947,4,3373
"final",157,13947,5,3373
"trial_outlier_data",160,14333,1,3374
"trial_external",160,13903,2,3374
"participant_outlier_data",157,13663,3,3374
"stimuli_outlier_data",157,13663,4,3374
"final",157,13663,5,3374
"stimuli_external",160,14278,1,3375
"trial_external",160,13849,2,3375
"participant_outlier_data",157,13583,3,3375
"stimuli_outlier_data",157,13583,4,3375
"final",157,13583,5,3375
"stimuli_outlier_fixed",160,14720,1,3376
"trial_external",160,14278,2,3376
"participant_outlier_data",157,14012,3,3376
"stimuli_outlier_data",157,14012,4,3376
"final",157,14012,5,3376
"participant_external",155,14260,1,3377
"trial_outlier_fixed",155,14196,2,3377
"participant_outlier_data",153,14015,3,3377
"stimuli_outlier_data",153,14015,4,3377
"final",153,14015,5,3377
"participant_outlier_fixed",160,14720,1,3378
"trial_outlier_fixed",160,14652,2,3378
"participant_outlier_data",157,14379,3,3378
"stimuli_outlier_data",157,14379,4,3378
"final",157,14379,5,3378
"trial_external",160,14278,1,3379
"trial_outlier_fixed",160,14211,2,3379
"participant_outlier_data",157,13949,3,3379
"stimuli_outlier_data",157,13949,4,3379
"final",157,13949,5,3379
"trial_outlier_data",160,14333,1,3380
"trial_outlier_fixed",160,14265,2,3380
"participant_outlier_data",157,14022,3,3380
"stimuli_outlier_data",157,14022,4,3380
"final",157,14022,5,3380
"stimuli_external",160,14278,1,3381
"trial_outlier_fixed",160,14211,2,3381
"participant_outlier_data",157,13941,3,3381
"stimuli_outlier_data",157,13941,4,3381
"final",157,13941,5,3381
"stimuli_outlier_fixed",160,14720,1,3382
"trial_outlier_fixed",160,14652,2,3382
"participant_outlier_data",157,14379,3,3382
"stimuli_outlier_data",157,14379,4,3382
"final",157,14379,5,3382
"participant_external",155,14260,1,3383
"trial_outlier_data",155,13889,2,3383
"participant_outlier_data",152,13643,3,3383
"stimuli_outlier_data",152,13643,4,3383
"final",152,13643,5,3383
"participant_outlier_fixed",160,14720,1,3384
"trial_outlier_data",160,14333,2,3384
"participant_outlier_data",157,14087,3,3384
"stimuli_outlier_data",157,14087,4,3384
"final",157,14087,5,3384
"trial_external",160,14278,1,3385
"trial_outlier_data",160,13899,2,3385
"participant_outlier_data",157,13660,3,3385
"stimuli_outlier_data",157,13660,4,3385
"final",157,13660,5,3385
"trial_outlier_fixed",160,14652,1,3386
"trial_outlier_data",160,14265,2,3386
"participant_outlier_data",157,14022,3,3386
"stimuli_outlier_data",157,14022,4,3386
"final",157,14022,5,3386
"stimuli_external",160,14278,1,3387
"trial_outlier_data",160,13899,2,3387
"participant_outlier_data",157,13662,3,3387
"stimuli_outlier_data",157,13662,4,3387
"final",157,13662,5,3387
"stimuli_outlier_fixed",160,14720,1,3388
"trial_outlier_data",160,14333,2,3388
"participant_outlier_data",157,14087,3,3388
"stimuli_outlier_data",157,14087,4,3388
"final",157,14087,5,3388
"participant_external",155,14260,1,3389
"stimuli_external",155,13832,2,3389
"participant_outlier_data",153,13657,3,3389
"stimuli_outlier_data",153,13657,4,3389
"final",153,13657,5,3389
"participant_outlier_fixed",160,14720,1,3390
"stimuli_external",160,14278,2,3390
"participant_outlier_data",159,14188,3,3390
"stimuli_outlier_data",159,14188,4,3390
"final",159,14188,5,3390
"trial_external",160,14278,1,3391
"stimuli_external",160,13849,2,3391
"participant_outlier_data",157,13594,3,3391
"stimuli_outlier_data",157,13594,4,3391
"final",157,13594,5,3391
"trial_outlier_fixed",160,14652,1,3392
"stimuli_external",160,14212,2,3392
"participant_outlier_data",157,13950,3,3392
"stimuli_outlier_data",157,13950,4,3392
"final",157,13950,5,3392
"trial_outlier_data",160,14333,1,3393
"stimuli_external",160,13903,2,3393
"participant_outlier_data",156,13583,3,3393
"stimuli_outlier_data",156,13583,4,3393
"final",156,13583,5,3393
"stimuli_outlier_fixed",160,14720,1,3394
"stimuli_external",160,14278,2,3394
"participant_outlier_data",158,14099,3,3394
"stimuli_outlier_data",158,14099,4,3394
"final",158,14099,5,3394
"participant_external",155,14260,1,3395
"stimuli_outlier_fixed",155,14260,2,3395
"participant_outlier_data",153,14076,3,3395
"stimuli_outlier_data",153,14076,4,3395
"final",153,14076,5,3395
"participant_outlier_fixed",160,14720,1,3396
"stimuli_outlier_fixed",160,14720,2,3396
"participant_outlier_data",157,14444,3,3396
"stimuli_outlier_data",157,14444,4,3396
"final",157,14444,5,3396
"trial_external",160,14278,1,3397
"stimuli_outlier_fixed",160,14278,2,3397
"participant_outlier_data",158,14097,3,3397
"stimuli_outlier_data",158,14097,4,3397
"final",158,14097,5,3397
"trial_outlier_fixed",160,14652,1,3398
"stimuli_outlier_fixed",160,14652,2,3398
"participant_outlier_data",157,14379,3,3398
"stimuli_outlier_data",157,14379,4,3398
"final",157,14379,5,3398
"trial_outlier_data",160,14333,1,3399
"stimuli_outlier_fixed",160,14333,2,3399
"participant_outlier_data",157,14087,3,3399
"stimuli_outlier_data",157,14087,4,3399
"final",157,14087,5,3399
"stimuli_external",160,14278,1,3400
"stimuli_outlier_fixed",160,14278,2,3400
"participant_outlier_data",158,14100,3,3400
"stimuli_outlier_data",158,14100,4,3400
"final",158,14100,5,3400
"participant_outlier_fixed",160,14720,1,3401
"participant_external",155,14260,2,3401
"trial_external",155,13832,3,3401
"stimuli_outlier_data",155,13832,4,3401
"final",155,13832,5,3401
"participant_outlier_data",157,14444,1,3402
"participant_external",152,13984,2,3402
"trial_external",152,13564,3,3402
"stimuli_outlier_data",152,13564,4,3402
"final",152,13564,5,3402
"trial_outlier_fixed",160,14652,1,3403
"participant_external",155,14195,2,3403
"trial_external",155,13769,3,3403
"stimuli_outlier_data",155,13769,4,3403
"final",155,13769,5,3403
"trial_outlier_data",160,14333,1,3404
"participant_external",155,13876,2,3404
"trial_external",155,13459,3,3404
"stimuli_outlier_data",155,13459,4,3404
"final",155,13459,5,3404
"stimuli_external",160,14278,1,3405
"participant_external",155,13835,2,3405
"trial_external",155,13419,3,3405
"stimuli_outlier_data",155,13419,4,3405
"final",155,13419,5,3405
"stimuli_outlier_fixed",160,14720,1,3406
"participant_external",155,14260,2,3406
"trial_external",155,13832,3,3406
"stimuli_outlier_data",155,13832,4,3406
"final",155,13832,5,3406
"participant_external",155,14260,1,3407
"participant_outlier_fixed",155,14260,2,3407
"trial_external",155,13832,3,3407
"stimuli_outlier_data",155,13832,4,3407
"final",155,13832,5,3407
"participant_outlier_data",157,14444,1,3408
"participant_outlier_fixed",157,14444,2,3408
"trial_external",157,14010,3,3408
"stimuli_outlier_data",157,14010,4,3408
"final",157,14010,5,3408
"trial_outlier_fixed",160,14652,1,3409
"participant_outlier_fixed",159,14573,2,3409
"trial_external",159,14135,3,3409
"stimuli_outlier_data",159,14135,4,3409
"final",159,14135,5,3409
"trial_outlier_data",160,14333,1,3410
"participant_outlier_fixed",155,13967,2,3410
"trial_external",155,13547,3,3410
"stimuli_outlier_data",155,13547,4,3410
"final",155,13547,5,3410
"stimuli_external",160,14278,1,3411
"participant_outlier_fixed",160,14278,2,3411
"trial_external",160,13849,3,3411
"stimuli_outlier_data",160,13849,4,3411
"final",160,13849,5,3411
"stimuli_outlier_fixed",160,14720,1,3412
"participant_outlier_fixed",160,14720,2,3412
"trial_external",160,14278,3,3412
"stimuli_outlier_data",160,14278,4,3412
"final",160,14278,5,3412
"participant_external",155,14260,1,3413
"participant_outlier_data",152,13984,2,3413
"trial_external",152,13564,3,3413
"stimuli_outlier_data",152,13564,4,3413
"final",152,13564,5,3413
"participant_outlier_fixed",160,14720,1,3414
"participant_outlier_data",157,14444,2,3414
"trial_external",157,14010,3,3414
"stimuli_outlier_data",157,14010,4,3414
"final",157,14010,5,3414
"trial_outlier_fixed",160,14652,1,3415
"participant_outlier_data",157,14379,2,3415
"trial_external",157,13947,3,3415
"stimuli_outlier_data",157,13947,4,3415
"final",157,13947,5,3415
"trial_outlier_data",160,14333,1,3416
"participant_outlier_data",157,14087,2,3416
"trial_external",157,13664,3,3416
"stimuli_outlier_data",157,13664,4,3416
"final",157,13664,5,3416
"stimuli_external",160,14278,1,3417
"participant_outlier_data",157,14013,2,3417
"trial_external",157,13592,3,3417
"stimuli_outlier_data",157,13592,4,3417
"final",157,13592,5,3417
"stimuli_outlier_fixed",160,14720,1,3418
"participant_outlier_data",157,14444,2,3418
"trial_external",157,14010,3,3418
"stimuli_outlier_data",157,14010,4,3418
"final",157,14010,5,3418
"participant_external",155,14260,1,3419
"trial_outlier_fixed",155,14194,2,3419
"trial_external",155,13768,3,3419
"stimuli_outlier_data",155,13768,4,3419
"final",155,13768,5,3419
"participant_outlier_fixed",160,14720,1,3420
"trial_outlier_fixed",160,14652,2,3420
"trial_external",160,14212,3,3420
"stimuli_outlier_data",160,14212,4,3420
"final",160,14212,5,3420
"participant_outlier_data",157,14444,1,3421
"trial_outlier_fixed",157,14379,2,3421
"trial_external",157,13947,3,3421
"stimuli_outlier_data",157,13947,4,3421
"final",157,13947,5,3421
"trial_outlier_data",160,14333,1,3422
"trial_outlier_fixed",160,14265,2,3422
"trial_external",160,13837,3,3422
"stimuli_outlier_data",160,13837,4,3422
"final",160,13837,5,3422
"stimuli_external",160,14278,1,3423
"trial_outlier_fixed",160,14211,2,3423
"trial_external",160,13784,3,3423
"stimuli_outlier_data",160,13784,4,3423
"final",160,13784,5,3423
"stimuli_outlier_fixed",160,14720,1,3424
"trial_outlier_fixed",160,14652,2,3424
"trial_external",160,14212,3,3424
"stimuli_outlier_data",160,14212,4,3424
"final",160,14212,5,3424
"participant_external",155,14260,1,3425
"trial_outlier_data",155,13890,2,3425
"trial_external",155,13473,3,3425
"stimuli_outlier_data",155,13473,4,3425
"final",155,13473,5,3425
"participant_outlier_fixed",160,14720,1,3426
